name,category_list,funding_total_usd,country_code,state_code,founded_at,funding_rounds,first_funding_at,last_funding_at,status_binary
ThemBid,"['Classifieds', 'E-Commerce']",41358853.86867132,USA,CA,2007-01-01 00:00:00.000000000,1,2007-06-01,2007-06-01,0
thePlatform,['Games'],8000000.0,USA,WA,2000-01-01 00:00:00.000000000,1,2006-01-12,2006-01-12,1
TheraDoc,"['Healthcare Services', 'Security']",10500000.0,USA,UT,2001-02-20 13:31:02.880490288,1,2005-06-03,2005-06-03,1
TherapeuticsMD,['Biotechnology'],41500001.0,USA,FL,2008-06-30 13:31:02.880490288,2,2012-10-11,2013-10-10,1
Therasis,['Biotechnology'],12000000.0,USA,NY,2005-08-27 13:31:02.880490288,1,2009-12-08,2009-12-08,0
Theravance,"['Biotechnology', 'Health Care']",129375000.0,USA,CA,1996-01-01 00:00:00.000000000,1,2010-11-29,2010-11-29,1
Theravance Biopharma,['Bio-Pharm'],55000000.0,USA,CA,2011-07-15 13:31:02.880490288,1,2015-10-26,2015-10-26,1
ThermalTherapeuticSystems,"['Health Care', 'Health Diagnostics']",3508462.0,USA,PA,2006-06-01 00:00:00.000000000,2,2009-12-01,2011-11-09,0
TherMark,"['Lasers', 'Technology']",1700000.0,USA,CA,1996-01-01 00:00:00.000000000,1,2006-04-25,2006-04-25,1
Therosteon,['Biotechnology'],35800843.303138405,NLD,11,2008-01-01 00:00:00.000000000,1,2008-04-01,2008-04-01,0
TheStreet,['Finance'],3100000.0,USA,NY,1996-01-01 00:00:00.000000000,1,2010-01-13,2010-01-13,1
thesweetlink,"['Networking', 'Open Source', 'Privacy', 'Social Media', 'Startups', 'Technology']",41358853.86867132,USA,FL,2010-10-10 00:00:00.000000000,1,2010-10-10,2010-10-10,0
Thing Labs,['Software'],3685000.0,USA,CA,2009-06-01 00:00:00.000000000,2,2008-06-09,2009-10-29,1
ThingMagic,"['Hardware + Software', 'RFID']",40500000.0,USA,MA,2001-05-21 13:31:02.880490288,3,2005-09-01,2008-07-15,1
ThingWorx,['Software'],12999977.0,USA,PA,2009-01-01 00:00:00.000000000,2,2011-02-16,2013-02-06,1
Think Big Analytics,"['Analytics', 'Big Data', 'Consulting', 'Software']",4200010.0,USA,CA,2010-08-01 00:00:00.000000000,2,2012-07-18,2013-02-05,1
Think Dynamics,['Software'],7000000.0,CAN,ON,1997-03-31 13:31:02.880490288,1,2001-07-12,2001-07-12,1
Think Global,['Clean Technology'],156700000.0,SGP,unknown,2003-04-08 13:31:02.880490288,5,2007-07-20,2010-05-10,0
think3,"['Computers', 'Software', 'Technology']",11000000.0,SGP,unknown,1999-11-08 13:31:02.880490288,1,2004-02-19,2004-02-19,1
Thinkature,"['Collaboration', 'Real Time', 'Virtual Workforces', 'Web Browsers']",15515606.656651298,SGP,unknown,2002-04-21 13:31:02.880490288,1,2006-08-02,2006-08-02,0
Thinkfuse,"['Collaboration', 'Enterprises', 'Enterprise Software', 'Finance']",532000.0,USA,WA,2010-08-01 00:00:00.000000000,2,2010-11-01,2011-03-24,1
ThinkGrid,['Enterprise Software'],21214175.002838995,GBR,H9,2007-07-16 13:31:02.880490288,1,2011-10-27,2011-10-27,1
Thinknear,"['Advertising', 'Technology']",1630000.0,USA,CA,2011-01-08 00:00:00.000000000,2,2011-01-01,2011-08-13,1
Thinkorswim Group,"['Financial Services', 'FinTech']",27500000.0,USA,IL,1995-12-20 13:31:02.880490288,2,2000-04-01,2004-05-26,1
ThinkSmart,"['Analytics', 'Enterprises', 'Enterprise Software', 'Gamification', 'Incentives', 'SaaS', 'Sales and Marketing']",3436185.39871243,USA,CA,1998-01-01 00:00:00.000000000,2,2008-12-28,2014-07-18,1
Thinktwice,"['Investment Management', 'Trading']",1400000.0,RUS,48,2012-01-01 00:00:00.000000000,1,2012-09-01,2012-09-01,0
Third Brigade,['Security'],16294493.7894764,CAN,ON,2000-12-25 13:31:02.880490288,2,2005-04-07,2005-12-14,1
Third Wave Technologies,['Biotechnology'],25000000.0,USA,WI,1993-01-01 00:00:00.000000000,1,2007-12-10,2007-12-10,1
Thirdlevel,"['Consulting', 'Information Services', 'Service Industries']",49175.0,SGP,unknown,2010-11-18 13:31:02.880490288,1,2015-03-01,2015-03-01,0
Third Screen Media,['Advertising'],8000000.0,USA,MA,2001-03-31 13:31:02.880490288,2,2005-07-12,2006-02-21,1
ThirstyVIP,"['Location Based Services', 'Mobile', 'Online Reservations', 'Social Media']",180000.0,SGP,unknown,2006-05-21 13:31:02.880490288,1,2010-09-01,2010-09-01,0
ThisLife,"['Cloud Computing', 'Curated Web', 'File Sharing', 'Photography', 'Privacy', 'Storage', 'Video']",2750000.0,USA,CA,2010-01-01 00:00:00.000000000,1,2012-06-22,2012-06-22,1
Thoof,"['Curated Web', 'News']",1000000.0,USA,TX,2006-12-01 00:00:00.000000000,1,2007-06-01,2007-06-01,0
Thoora,"['Crowdsourcing', 'Curated Web']",4169942.0,CAN,ON,2008-03-01 00:00:00.000000000,1,2008-03-03,2008-03-03,0
Thor Technologies,"['Identity Management', 'Mechanical Solutions', 'Technology']",15000000.0,USA,NY,1991-01-01 00:00:00.000000000,1,2004-01-20,2004-01-20,1
Thotz,"['Content', 'Information Services', 'Visualization']",50199.0,COL,34,2011-01-01 00:00:00.000000000,1,2012-07-01,2012-07-01,0
Thought Mechanics,"['Curated Web', 'Internet Marketing', 'Sales and Marketing', 'Web Design', 'Web Development']",41358853.86867132,USA,GA,2008-09-03 00:00:00.000000000,1,2014-06-01,2014-06-01,1
Thought Network S.A.S,"['Apps', 'Digital Media', 'Internet', 'Software']",50199.0,SGP,unknown,2008-03-20 13:31:02.880490288,1,2012-07-01,2012-07-01,0
Thounds,"['Collaboration', 'Music']",41358853.86867132,USA,WA,2009-09-01 00:00:00.000000000,2,2009-01-01,2010-03-01,0
threadsy,['Messaging'],6300000.0,USA,CA,2008-06-01 00:00:00.000000000,2,2008-03-27,2010-12-07,1
ThreatGRID,['Analytics'],41358853.86867132,USA,NY,2010-01-01 00:00:00.000000000,1,2012-06-01,2012-06-01,1
ThreatSTOP,"['Cloud Computing', 'Cloud Data Services', 'Services']",4750000.0,SGP,unknown,2009-08-25 00:00:00.000000000,1,2015-09-10,2015-09-10,0
Three Melons,['Games'],600000.0,ARG,7,2005-11-01 00:00:00.000000000,1,2009-03-24,2009-03-24,1
Three Screen Games,"['Fantasy Sports', 'Games', 'Social Games', 'Sports', 'Virtual Goods']",500000.0,USA,PA,2009-01-01 00:00:00.000000000,1,2009-10-07,2009-10-07,0
Threshold Pharmaceuticals,"['Biotechnology', 'Health and Wellness', 'Health Care']",96000000.0,USA,CA,2001-01-01 00:00:00.000000000,3,2004-01-14,2012-04-11,1
Thrive Feeding LLC,"['Babies', 'Health and Wellness', 'Internet of Things', 'Mobile']",450000.0,SGP,unknown,2015-08-06 00:00:00.000000000,2,2015-08-06,2015-11-01,0
Throwing Fruit,"['Broadcasting', 'Distribution', 'Media']",350000.0,USA,NY,2013-01-01 00:00:00.000000000,1,2013-09-01,2013-09-01,0
ThruComm,"['Communications Infrastructure', 'Databases', 'Digital Signage']",15000000.0,SGP,unknown,1997-06-13 13:31:02.880490288,1,2001-09-24,2001-09-24,0
Thryve,['Software'],50000.0,SGP,unknown,2012-01-01 00:00:00.000000000,1,2012-04-01,2012-04-01,0
Thucy,"['Curated Web', 'Education', 'Internet']",10000.0,USA,CA,2011-03-01 00:00:00.000000000,1,2011-09-18,2011-09-18,0
Thumbplay,"['Cloud Computing', 'File Sharing', 'Games', 'Media', 'Mobile', 'Music', 'Photography', 'Video']",51000019.0,USA,NY,2004-09-01 00:00:00.000000000,6,2004-11-18,2010-04-21,1
Thwapr,"['iPhone', 'Mobile', 'Photography', 'Photo Sharing', 'Video']",2000000.0,USA,NY,2007-01-01 00:00:00.000000000,2,2009-01-01,2010-01-01,0
THYME,"['Online Scheduling', 'Software', 'Task Management']",41358853.86867132,USA,IL,2012-01-07 00:00:00.000000000,1,2012-07-01,2012-07-01,1
TIA Technology AS,"['Business Services', 'Insurance', 'Insurance Companies']",7006459.424847642,DNK,17,1998-01-01 00:00:00.000000000,1,2014-06-01,2014-06-01,1
Tiaris,"['Information Technology', 'Networking', 'Services']",9500000.0,USA,MA,1997-05-02 13:31:02.880490288,1,2001-08-13,2001-08-13,0
Tiaxa,"['Information Technology', 'Services']",3000000.0,SGP,unknown,2000-01-01 00:00:00.000000000,1,2012-10-12,2012-10-12,0
TIBCO Software Inc.,"['Big Data Analytics', 'Business Intelligence', 'Enterprise Software', 'Infrastructure', 'Software']",2000000.0,USA,CA,1985-01-01 00:00:00.000000000,1,2009-11-27,2009-11-27,1
Tiberium,['Software'],98064.0,GBR,I6,2004-04-20 00:00:00.000000000,1,2007-01-01,2007-01-01,0
Tibion Bionic Technologies,['Health Care'],18038630.0,USA,CA,2002-01-01 00:00:00.000000000,4,2010-02-09,2012-07-26,1
Ticket Monster (Korea),['E-Commerce'],10959636.0,KOR,11,2010-02-01 00:00:00.000000000,2,2010-08-01,2011-01-10,1
Ticketfly,"['Enterprise Software', 'Music', 'Social Media Marketing', 'Ticketing']",87000000.0,USA,CA,2008-02-01 00:00:00.000000000,6,2009-04-01,2015-07-15,1
Ticketmaster,['Curated Web'],41358853.86867132,USA,CA,1976-01-01 00:00:00.000000000,1,1997-11-20,1997-11-20,1
TicketsNow,"['Auctions', 'E-Commerce']",34000000.0,USA,IL,1992-01-01 00:00:00.000000000,1,2007-01-01,2007-01-01,1
TicketStumbler,"['Concerts', 'E-Commerce', 'Hardware', 'Search', 'Sports', 'Ticketing']",15000.0,USA,MA,2004-02-19 13:31:02.880490288,1,2008-06-01,2008-06-01,0
Tickr,"['Business Services', 'Real Time', 'Services']",1652000.0,USA,CA,2012-01-01 00:00:00.000000000,4,2011-12-15,2014-07-31,0
Tidalwave Trader,"['Education', 'Finance', 'Stock Exchanges']",200000.0,USA,CA,2008-01-01 00:00:00.000000000,1,2008-01-01,2008-01-01,0
Tideway,['Software'],27000000.0,GBR,H9,2002-01-01 00:00:00.000000000,3,2002-12-01,2008-04-08,1
Tier 3,"['Cloud Computing', 'Enterprise Software', 'IaaS', 'PaaS']",18500000.0,USA,WA,2006-11-26 13:31:02.880490288,2,2011-03-09,2012-10-04,1
TiGenix,['Biotechnology'],68285881.8492276,BEL,12,2000-01-01 00:00:00.000000000,6,2003-10-02,2015-11-25,1
Tilck,"['E-Commerce', 'Subscription Businesses']",15515606.656651298,SGP,unknown,2012-02-01 00:00:00.000000000,1,2012-02-01,2012-02-01,0
Tilera,['Semiconductors'],127522596.0,USA,CA,2004-01-01 00:00:00.000000000,7,2005-06-13,2012-07-19,1
Timbre,"['Apps', 'Concerts', 'Ediscovery', 'iOS', 'Mobile', 'Music', 'Ticketing']",360000.0,USA,MA,2012-09-07 00:00:00.000000000,1,2013-02-07,2013-02-07,1
Time Bomb Deals,['Advertising'],425000.0,USA,CO,2011-04-01 00:00:00.000000000,1,2012-01-01,2012-01-01,0
Time For Medicine Limited,"['Consulting', 'Information Technology', 'Software']",1040879.1606159,SGP,unknown,2009-08-02 00:00:00.000000000,2,2014-05-05,2015-06-30,0
TimeBridge,"['Collaboration', 'Curated Web', 'Meeting Software', 'Online Scheduling']",12400000.0,USA,CA,2005-05-01 00:00:00.000000000,3,2005-07-05,2009-05-11,1
TimeData Corporation,"['Software', 'VoIP']",15515606.656651298,SGP,unknown,2005-01-18 13:31:02.880490288,1,2009-05-01,2009-05-01,0
Timeful,"['Analytics', 'Productivity Software', 'Task Management']",7000000.0,USA,CA,2010-02-02 13:31:02.880490288,1,2014-05-16,2014-05-16,1
Timeline Labs / TLL,"['Content', 'Real Time']",617000.0,USA,CA,2012-12-01 00:00:00.000000000,2,2013-06-21,2014-11-12,1
Timeliner,"['Online Reservations', 'Service Providers']",50000.0,RUS,71,2011-02-01 00:00:00.000000000,1,2012-01-01,2012-01-01,0
worldhistoryproject,"['Consumers', 'Curated Web', 'Events', 'Networking', 'Web Development']",3000000.0,USA,IL,2007-01-19 00:00:00.000000000,1,2007-12-01,2007-12-01,0
TimeSight Systems,['Security'],6549170.0,USA,NJ,2008-01-01 00:00:00.000000000,5,2008-10-21,2012-04-20,0
TimeSpring Software,"['Databases', 'Security', 'Software']",11330863.9244177,CAN,QC,2000-10-16 13:31:02.880490288,1,2005-01-27,2005-01-27,1
Timetovisit,['Consumer Internet'],500000.0,RUS,48,2012-01-01 00:00:00.000000000,1,2012-09-01,2012-09-01,0
Timp.pro,"['Apps', 'Customer Service', 'Internet', 'Software']",126457.0,ESP,60,2015-10-01 00:00:00.000000000,1,2014-10-01,2014-10-01,0
Tindie,['Marketplaces'],1700000.0,USA,CA,2012-01-01 00:00:00.000000000,2,2012-12-17,2012-12-17,1
Tingz,"['Consumers', 'Social Media', 'Software', 'Web Tools']",280000.0,USA,TN,2007-04-27 00:00:00.000000000,1,2008-06-26,2008-06-26,0
Tinkercad,"['3D', 'CAD', 'Hardware + Software']",1000000.0,FIN,13,2007-07-28 13:31:02.880490288,1,2011-11-08,2011-11-08,1
Tinkoff Credit Systems,['Finance'],90000000.0,RUS,48,2006-01-01 00:00:00.000000000,2,2012-05-01,2012-10-01,0
Tinselvision,['Curated Web'],6000000.0,SGP,unknown,2003-02-18 13:31:02.880490288,2,2007-06-01,2007-11-01,0
Tiny Pictures,"['Mobile', 'Photography']",11200000.0,USA,CA,2005-08-01 00:00:00.000000000,3,2005-05-01,2008-02-01,1
Tiny Prints,"['Business Services', 'E-Commerce', 'Education', 'Gift Card', 'Weddings']",41358853.86867132,USA,CA,2004-01-01 00:00:00.000000000,1,2008-04-23,2008-04-23,1
Tiny Post,"['Curated Web', 'Guides', 'Location Based Services', 'Mobile', 'Reviews and Recommendations']",300000.0,USA,CA,2011-08-20 00:00:00.000000000,2,2011-10-01,2012-02-01,1
Tinychat,"['Chat', 'Curated Web']",1500000.0,USA,NY,2009-01-25 00:00:00.000000000,1,2011-01-25,2011-01-25,1
TinyMob Games,"['Android', 'FreetoPlay Gaming', 'Games', 'iOS', 'Mobile Games', 'Social Games']",2000000.0,CAN,BC,2013-09-01 00:00:00.000000000,1,2013-11-13,2013-11-13,0
Tinypass,"['E-Commerce', 'Payments', 'SaaS', 'Software']",3000000.0,USA,NY,2011-01-01 00:00:00.000000000,1,2013-06-14,2013-06-14,0
Tinypay.me,"['E-Commerce', 'Marketplaces', 'Sales and Marketing', 'Social Media']",1000000.0,USA,CA,2010-01-01 00:00:00.000000000,1,2011-08-24,2011-08-24,0
TIO Networks,['Finance'],1005975.0,CAN,BC,1997-01-01 00:00:00.000000000,2,2008-11-01,2015-09-23,1
Tioga Energy,['Clean Technology'],45000000.0,USA,CA,2007-01-01 00:00:00.000000000,4,2007-06-05,2009-12-18,0
TipCat Interactive 沙舟信息科技,"['Mobile Games', 'Online Gaming']",15515606.656651298,SGP,unknown,2009-08-18 00:00:00.000000000,1,2010-09-06,2010-09-06,0
TipCity,"['Advertising', 'Android', 'Coupons', 'iPhone', 'Mobile', 'Software']",350000.0,USA,CA,2009-06-01 00:00:00.000000000,1,2010-05-01,2010-05-01,0
Tipjoy,"['Charity', 'Payments']",1000000.0,USA,MA,2014-05-19 00:00:00.000000000,2,2008-01-01,2008-09-24,0
Tipping Bucket,"['Clean Energy', 'Crowdfunding', 'Education', 'Enterprise Software', 'Entrepreneur', 'Environmental Innovation', 'Humanitarian', 'Networking', 'Nonprofits', 'Social Media']",72000.0,USA,UT,2009-04-08 00:00:00.000000000,2,2009-04-01,2010-03-01,0
Tippr,['Curated Web'],41358853.86867132,USA,WA,2010-02-01 00:00:00.000000000,1,2008-10-01,2008-10-01,1
Tipstar,"['E-Commerce', 'Gambling', 'Sports']",212361.0,GBR,E5,2007-10-23 00:00:00.000000000,1,2009-03-01,2009-03-01,0
Tipsy Elves,"['Design', 'E-Commerce', 'Fashion', 'Lifestyle']",100000.0,USA,CA,2011-02-01 00:00:00.000000000,1,2013-12-13,2013-12-13,0
Tipzu,"['E-Commerce', 'Internet Marketing']",70000.0,SGP,unknown,2007-01-01 00:00:00.000000000,1,2008-03-01,2008-03-01,1
Tira Wireless,['Software'],23500000.0,CAN,ON,2001-01-01 00:00:00.000000000,4,2002-10-16,2007-07-09,0
Tirendo,['E-Commerce'],26718000.17836007,DEU,16,2011-10-01 00:00:00.000000000,2,2011-01-01,2012-02-01,1
Tissue Regeneration,['Human Resources'],750000.0,USA,MA,1999-08-15 13:31:02.880490288,1,2003-11-26,2003-11-26,0
TissueInformatics,"['Analytics', 'Bioinformatics', 'Biotechnology']",12500000.0,SGP,unknown,1997-10-13 13:31:02.880490288,1,2002-01-24,2002-01-24,1
Titan Medical,['Health and Wellness'],92043583.4170184,CAN,ON,2006-08-25 13:31:02.880490288,8,2010-12-06,2015-11-23,1
Titan Pharmaceuticals,['Biotechnology'],5000000.0,USA,CA,2009-08-02 13:31:02.880490288,1,2013-11-13,2013-11-13,1
Tithe.ly,"['Apps', 'Computers', 'Software']",150000.0,SGP,unknown,2013-09-01 00:00:00.000000000,1,2015-05-26,2015-05-26,0
Tivity,"['Networking', 'Sports']",18000.0,USA,NY,2010-05-11 00:00:00.000000000,1,2012-05-14,2012-05-14,0
TiVo,"['Hardware + Software', 'Television']",41358853.86867132,USA,CA,1997-01-01 00:00:00.000000000,1,1998-01-01,1998-01-01,1
Tizaro,['E-Commerce'],21214175.002838995,GBR,H9,2012-11-01 00:00:00.000000000,1,2012-06-01,2012-06-01,1
Tizi,['Education'],171682000.60144928,CHN,22,2008-09-04 13:31:02.880490288,1,2012-12-16,2012-12-16,0
Tizor Systems,['Enterprise Software'],26300000.0,USA,MA,2002-01-01 00:00:00.000000000,4,2004-09-14,2008-02-12,1
TM,['Blogging Platforms'],4400000.0,RUS,48,2009-04-20 13:31:02.880490288,1,2013-08-01,2013-08-01,0
TNC,['Curated Web'],15515606.656651298,SGP,unknown,2004-01-01 00:00:00.000000000,1,2004-01-01,2004-01-01,1
Immune Therapeutics,"['Biotechnology', 'Pharmaceuticals']",2892750.0,USA,MD,2012-01-01 00:00:00.000000000,1,2013-09-11,2013-09-11,1
TO Investor,['Health and Wellness'],3125000.0,USA,NY,2011-04-11 13:31:02.880490288,1,2015-07-23,2015-07-23,0
TOA Technologies,"['Enterprise Software', 'SaaS', 'Software']",96200000.0,USA,OH,2003-01-01 00:00:00.000000000,3,2008-06-03,2013-07-16,1
TOBESOFT,['Software'],1500000.0,KOR,11,2002-04-22 13:31:02.880490288,1,2006-08-03,2006-08-03,1
Tobii AB,"['Hardware + Software', 'Health Diagnostics']",71779200.0,SWE,26,2001-08-19 00:00:00.000000000,4,2007-03-26,2014-08-14,1
Tobira Therapeutics,['Biotechnology'],85999999.0,USA,NJ,2003-04-21 13:31:02.880490288,5,2007-08-02,2014-06-30,1
Todaytickets,"['Concerts', 'Entertainment', 'Events', 'Games', 'Marketplaces', 'Mobile', 'Nightlife', 'Sports', 'Ticketing']",15515606.656651298,SGP,unknown,2013-04-01 00:00:00.000000000,1,2013-04-01,2013-04-01,1
TogetherSoft,"['Information Technology', 'Services', 'Software']",20000000.0,USA,NC,1996-11-18 13:31:02.880490288,1,2001-03-01,2001-03-01,1
Tok3n,"['Enterprise Security', 'Security', 'Web Development']",25025.0,MEX,unknown,2009-07-21 13:31:02.880490288,1,2013-11-01,2013-11-01,0
Tokai Pharmaceuticals,['Biotechnology'],100499993.0,USA,MA,2004-01-01 00:00:00.000000000,4,2009-06-09,2013-05-15,1
TokBox,"['Archiving', 'Messaging', 'Video Conferencing']",26000000.0,USA,CA,2007-05-01 00:00:00.000000000,3,2007-12-26,2010-11-15,1
stickapps,"['Chat', 'Curated Web', 'Startups']",15515606.656651298,SGP,unknown,2007-09-01 00:00:00.000000000,1,2008-09-01,2008-09-01,1
Tokutek,['Enterprise Software'],4800000.0,USA,MA,2006-01-01 00:00:00.000000000,3,2010-08-20,2012-11-01,1
Tolerx,['Biotechnology'],114500000.0,USA,MA,1997-07-13 13:31:02.880490288,4,2001-10-24,2010-12-01,0
Tomfoolery,['Mobile'],1700000.0,USA,CA,2012-08-01 00:00:00.000000000,2,2013-01-30,2013-08-16,0
tomoguides,"['Blogging Platforms', 'Fashion', 'Utilities']",41358853.86867132,USA,WA,2008-04-20 13:31:02.880490288,1,2012-08-01,2012-08-01,0
Tongxue,"['Curated Web', 'SNS', 'Social Network Media']",6000000.0,SGP,unknown,2013-03-02 00:00:00.000000000,1,2009-03-06,2009-03-06,0
Tonic Health,['Health and Wellness'],41358853.86867132,USA,CA,2009-12-01 13:31:02.880490288,1,2014-03-14,2014-03-14,0
Tonic Software,"['Internet', 'Software', 'Technology']",4130000.0,USA,TX,2001-01-01 00:00:00.000000000,1,2004-01-26,2004-01-26,1
Tonix Pharmaceuticals Holding,['Biotechnology'],2335000.0,USA,NY,2007-01-01 00:00:00.000000000,2,2011-10-20,2012-11-21,1
Tonx,"['E-Commerce', 'Mobile Commerce', 'Specialty Foods', 'Subscription Businesses']",41358853.86867132,USA,CA,2008-11-26 13:31:02.880490288,1,2013-03-09,2013-03-09,1
Toodalu,['Mobile'],250000.0,USA,IL,2010-01-01 00:00:00.000000000,1,2010-03-08,2010-03-08,1
Toolmeet,['Curated Web'],4312218.087179526,ITA,12,2009-12-01 00:00:00.000000000,1,2009-01-01,2009-01-01,0
Tools4ERP ApS,"['Consulting', 'Information Services', 'Information Technology']",74176.969435627,SGP,unknown,2015-05-07 00:00:00.000000000,1,2015-07-06,2015-07-06,0
Toona Technologies OÜ,"['Fitness', 'Health and Wellness', 'Services']",28059.0961978054,EST,18,2015-01-01 00:00:00.000000000,1,2015-10-07,2015-10-07,0
Toopher,"['Mobile', 'Security', 'Software']",2990599.0,USA,TX,2011-09-01 00:00:00.000000000,4,2013-01-31,2015-03-10,1
Toothpick,"['Curated Web', 'Health Care', 'Health Care Information Technology', 'Healthcare Services']",21214175.002838995,GBR,K8,2012-03-01 00:00:00.000000000,2,2012-08-10,2013-05-01,1
Top Image Systems,['Enterprise Software'],2850000.0,USA,NY,1991-01-01 00:00:00.000000000,1,2011-06-21,2011-06-21,1
Minds + Machines Group Limited,"['Domains', 'Registrars']",42658161.0,USA,VI,2007-01-01 00:00:00.000000000,2,2013-05-31,2014-01-30,1
Top Prospect,"['Recruiting', 'Social Media']",41358853.86867132,USA,CA,2010-01-01 00:00:00.000000000,2,2010-01-01,2011-01-11,0
Top10 Media,['News'],3500000.0,USA,MA,2005-01-01 00:00:00.000000000,1,2006-10-30,2006-10-30,1
Top100.cn,['Music'],1000000.0,CHN,19,2005-01-01 00:00:00.000000000,1,2010-07-07,2010-07-07,0
TopCoder,"['Crowdsourcing', 'Software']",11311711.0,USA,CT,2001-04-01 00:00:00.000000000,1,2010-05-10,2010-05-10,1
Topera,"['3D', 'Health Care', 'Medical', 'Medical Devices']",31518531.0,USA,CA,2010-01-01 00:00:00.000000000,3,2012-05-15,2013-04-25,1
Topguest,['Enterprise Software'],2000000.0,USA,CA,2010-06-01 00:00:00.000000000,1,2010-11-18,2010-11-18,0
Topigen Pharmaceuticals,['Pharmaceuticals'],24147784.8442744,CAN,QC,2000-08-20 13:31:02.880490288,2,2004-12-01,2005-10-10,1
Topio,['Enterprise Software'],26000000.0,USA,CA,1998-10-18 13:31:02.880490288,3,2003-01-29,2006-06-30,1
Topmall,['E-Commerce'],5000000.0,UKR,12,2012-12-01 00:00:00.000000000,1,2013-04-02,2013-04-02,0
Topmission,"['Apps', 'Communities', 'Mobile']",355114.0,RUS,unknown,2009-07-17 13:31:02.880490288,2,2013-10-28,2013-10-28,0
Topspin Communications,['Public Relations'],20000000.0,USA,CA,2000-01-01 00:00:00.000000000,1,2003-11-10,2003-11-10,1
Topspin Media,"['Artists Globally', 'Music', 'Sales and Marketing', 'Software']",41358853.86867132,USA,CA,2007-06-01 00:00:00.000000000,2,2007-09-01,2008-07-07,1
Topsy Labs,"['Analytics', 'Real Time', 'Search', 'Social Media', 'Twitter Applications']",35200000.0,USA,CA,2007-01-15 00:00:00.000000000,6,2008-01-01,2012-10-01,1
Torando Labs,['Curated Web'],900001.0,USA,NY,2012-01-01 00:00:00.000000000,1,2013-04-22,2013-04-22,1
